Product-Category,Sugar_Content (%),Fat_Content (%),Calories_per_Serving,Sodium_Content (mg),Protein_Content (g),Fiber_Content (g),Health_Rating
Dairy,4.8478014400102,27.8655287657154,984.54828199197,278.366153879609,49.7225044272792,3.76976099877277,2.8
Beverages,67.187856265315,7.80179056699885,392.765995809102,427.370309295989,48.9993053643555,16.1190593675497,2.8
Beverages,33.4778706203147,41.7295476297636,765.205101336815,464.791547298784,44.1083362235517,2.61248966153183,1.8
Dairy,62.7070218160317,17.9167328335837,525.032219791128,92.1099496481797,28.7434747579035,4.84471320151615,2.2
Beverages,22.555085241124,45.6446222368288,171.421252142364,218.430018278563,19.9003218751908,4.86687766980246,2.3
Snacks,8.7663499302979,28.2844086070503,603.125576362457,196.191050466361,18.2193155069892,17.5495839181767,2.9
Snacks,33.203527693435,9.13361921198341,334.880555021862,202.607561649639,0.606237504387241,3.98035384029974,2.6
Snacks,7.9769644300022,6.97994336799001,82.6830480307853,62.762090613938,12.4587248621183,15.7392145397082,3.9
Dairy,34.0210852084278,28.8236218778877,653.183243611857,406.80786299036,35.9404117474582,9.2361306803924,2.3
Beverages,64.4208026853585,38.0941805931222,865.985731858491,17.8831215074676,30.1816049946533,19.9818153559462,1.9
Snacks,36.4537699283949,39.0752823871091,377.53127855488,264.113303863578,45.8211094583767,16.7818299730421,2.7
Dairy,43.1549808826558,13.7878702220641,420.780769852132,330.939194022346,2.50111334582789,14.7940626889564,2.4
Beverages,10.9646905881666,10.2123379456084,896.470598818851,103.734719029439,7.76383015886653,17.4145261330439,3.1
Dairy,3.06149381159786,0.837815224619121,822.928372698988,452.925096049398,39.4621894676065,12.6806078521007,3.5
Snacks,7.75655735258649,33.9599575600585,729.205182374188,419.274603512397,17.9253815597667,16.87304513057,2.5
Snacks,41.8972102979056,3.82841292167695,286.357210565491,235.541864741963,5.9172666858939,5.22253694722912,2.7
Snacks,6.65081892946133,21.0380600882963,914.705822218312,205.574466170069,49.8225252550045,1.9540642220215,3
Dairy,26.3195022958918,30.0841082009148,196.694969662252,118.28396260555,39.3625151334681,12.3186401417334,3.2
Dairy,38.5064358320709,46.8554472459839,645.431993446361,364.996612322482,20.4370518379061,8.69380785327172,1.6
Snacks,27.2056959040893,15.5901068477884,77.3611215191928,65.8718998159821,41.167373847307,8.52881590584864,3.6
Dairy,11.4578661025711,12.488608122326,661.533816008699,340.118876921892,34.0301935059577,10.5349570486009,3.2
Snacks,19.1653915259875,32.7080077143049,313.287134279692,421.228493059207,39.4987379784917,7.22765223131085,2.7
Snacks,64.9822272994004,30.9619516026791,477.193128324534,114.235787958512,40.7603188782825,12.5211906288566,2.3
Beverages,47.3187592910449,16.6054891654062,378.0013244542,433.213701449378,4.2364341645159,0.611367346952598,1.9
Dairy,34.7233487075921,46.4050917754893,214.118918433899,16.6615997197542,31.1486443844048,19.3978268376353,2.7
Snacks,0.890042299082546,42.2431163744816,640.88175058918,456.393692693263,0.33927764884138,18.4941798409114,2.2
Snacks,69.4690780342629,11.1991272932541,887.876777383577,59.181113925649,2.17281231505853,18.7054032516387,2
Dairy,47.001845442625,11.9571272717262,961.130030168283,322.879588969016,45.199000452792,7.30006991167437,2.4
Beverages,22.1845734141461,25.615017344354,232.729044996219,125.041234456971,26.3781860678403,10.637819153182,3.1
Beverages,61.5488061998487,38.678605086536,731.504135359825,418.276195584807,36.7950992934262,19.0826120611515,1.7
Snacks,18.0902134204273,2.20201896942322,681.122398275398,256.150180457733,41.9250495221573,18.0469211285517,3.7
Dairy,38.0811605427926,34.6667576867353,376.208900095844,67.6205956232507,47.4793383782293,15.8048895180229,3
Beverages,44.5249534610878,32.4117948691048,68.1442393860395,285.495785662989,43.4676423961398,8.14663179695185,2.7
Dairy,15.474436001761,11.5740047956494,705.301684947223,203.941305098492,24.1655724348647,11.2867844636435,3.1
Dairy,68.4878095160417,34.0676506620674,948.220117531525,330.723908306551,16.7985153690256,15.858249484333,1.3
Snacks,52.3734334185298,47.0091595626041,650.514115819869,440.95164238173,7.72466181030191,5.46023991080063,1
Beverages,39.0469257857749,2.33929224858843,463.528087978252,204.694565591709,20.016074124364,12.5289873645622,3.1
Snacks,12.6416218722711,15.9826027646031,548.896199406047,144.94033976693,18.3246789580582,16.5586864970371,3.3
Beverages,3.77007448986183,21.9088358333178,239.647367276922,7.2575472638044,27.9787420977937,14.149095834658,3.7
Beverages,22.4041882764688,44.9630179462345,763.016955566051,287.419518929937,33.2754704378607,9.58961262382001,2.1
Beverages,52.7231135139382,48.1130723304578,759.098838509357,201.137383715717,48.9162738222524,11.6921671911032,1.9
Beverages,18.8531908811418,22.2057623248166,188.241435368054,187.324609507414,36.4193093050366,19.7735108629159,3.6
Beverages,37.7689354346854,37.5014206071096,884.079463374676,91.4676606421063,32.1874266221462,12.0397558929442,2.2
Dairy,50.956302371152,26.5830511882242,305.73025249964,215.027672595637,16.7546217134171,15.7123550803729,2.4
Snacks,7.5560600252525,26.8891467370688,983.143257889784,492.220976791684,1.7251938249163,14.5320952875533,2.1
Dairy,47.9708611281111,13.9049757533178,413.757863335384,148.877076836122,14.4062564427346,14.0298123105873,2.7
Beverages,6.43096213970313,10.847812293194,218.989855797775,299.85220670405,38.4223950229809,14.3273811022809,3.8
Snacks,67.5590819488898,14.4002672962021,384.13410577837,388.243440657833,10.2635970401901,9.08819502562928,1.9
Beverages,34.1875891045458,27.816400362854,468.171312262334,374.578911588266,35.6094096837057,9.48320349036251,2.5
Snacks,10.5473275396914,1.45775930110445,115.84238438638,164.387143746295,28.9889921284708,9.35725474721565,3.9
Dairy,23.9668545223483,45.3624472178203,599.307462162125,305.430041758425,8.59284348752324,0.665092144252162,1.6
Snacks,28.9391514506683,7.81418547748881,617.750817875455,435.632342635079,13.0812403145915,4.82130660664647,2.5
Snacks,53.0729507753576,11.0044338435693,751.983932581999,7.72371386653897,24.8151801743238,3.09128013299766,2.4
Snacks,52.0396650253627,25.9138088223823,77.7113976762061,217.867178421654,20.9187352553924,17.7289002279451,2.7
Snacks,42.8358353736132,35.505738316864,564.176303712139,112.136709120953,38.928192377338,5.49938732905898,2.3
Snacks,7.41514987909451,4.78645273721987,100.262061607131,194.316145199419,36.7202321271624,2.76885268931081,3.8
Beverages,10.6098560111372,15.8847348773581,716.087008968321,207.994803987621,28.7287251736509,2.3953386382177,2.9
Snacks,6.56298444518896,48.4337302787179,102.941586415935,373.335482393319,41.1137355736463,13.9997966910432,2.9
Snacks,40.4020948301285,13.1171483390473,916.141455924551,46.9109361977216,28.1334770342154,0.121666218299186,2.4
Dairy,61.3996909057983,15.6525072531573,716.978438540272,256.291951566255,48.219462832863,9.42608803513016,2.4
Snacks,30.366035857834,41.8249245309017,532.020276830899,282.097395899373,10.8612049575541,2.37742211196393,1.7
Dairy,11.2593721770422,2.51072158452276,469.428727117116,247.078801775902,35.7065996801076,16.9932675527181,3.8
Beverages,39.0629627604277,23.2306584404485,174.138998892599,365.93662653136,18.4972066027234,19.1690071290492,2.7
Snacks,56.8226551805997,18.9808382225835,326.44942008643,191.895627953424,13.9483097210097,19.1750923242981,2.5
Dairy,51.9198443059051,15.8293379954326,875.511149769851,472.483531820038,9.01937379838564,8.83928217893539,1.7
Dairy,61.7015545772515,14.2849797022382,909.230170984369,240.901721269471,27.6251738130772,12.8902964886959,2.1
Beverages,19.4531468074207,4.56870524302046,50.7103229520045,285.606954807399,10.7734716374606,11.9940827302149,3.4
Snacks,13.5767707087442,15.7412914675824,614.429571903674,412.765411673375,10.0175425724203,7.00077802771906,2.6
Snacks,61.5871540159357,2.15262013578343,733.335578573858,137.618052965561,49.5265952541909,8.88128982841062,2.9
Dairy,46.0292218944616,39.0481931822218,637.809633334726,37.6010143814012,40.087370842288,1.28647394466571,2.1
Snacks,21.7650251005288,19.9113896979006,127.595776623036,353.891989181241,37.4138410127188,15.9139806534297,3.4
Dairy,51.9643635400756,22.1951916159956,256.838653858957,241.505927774189,39.7030312941377,4.81607024309238,2.5
Snacks,57.0582869136258,44.6797293225066,287.823254012317,448.252125479497,48.4461436859371,9.21054662272752,1.9
Dairy,43.0484768238793,32.902749193061,840.138399739835,491.340024361217,28.6638344376602,9.61241467233288,1.7
Snacks,48.1518876915941,0.402955167105989,490.039464493474,199.554675287365,11.012193870143,11.2142347830264,2.8
Beverages,26.2681933109866,47.1587411480643,512.486801344175,207.71950812983,43.110482037662,16.3575327577618,2.6
Snacks,37.7086967140127,11.8572232988856,938.148394226783,203.981301102863,37.1365364727045,13.837620923675,2.8
Snacks,36.6911419508314,5.38070923799294,655.23159441198,162.277054865463,20.7154156167087,13.2612609825838,2.9
Beverages,59.363345379154,38.4064089190441,903.734316475031,390.843548883199,23.6784749287323,10.5349099160988,1.3
Snacks,58.7974786197528,25.0238657933359,483.683412574456,379.497881245364,20.5626199239435,1.9191150989318,1.7
Beverages,58.287632854293,21.6885283009009,191.96444559238,239.322435275262,46.4971080114502,8.04016943301723,2.7
Snacks,0.772212998372606,12.4751539841371,933.438814370381,22.3306081894494,17.1765805749147,19.146337025811,3.4
Dairy,52.4681839128222,27.3735744931159,485.769859884161,154.779650756537,48.1742139328086,19.9109615057651,2.8
Dairy,53.1073473077703,13.7192302601294,222.549850784881,146.151523277419,45.5135885626975,14.6099629220184,3.2
Snacks,47.4865175998599,45.0791502643534,337.275953288726,405.543623100129,31.5260571124087,4.5502992614929,1.7
Snacks,52.9385260524017,10.7602239866596,98.2624602044951,43.7877867080874,28.9910886550037,2.03781292006792,2.9
Snacks,58.9379260047696,44.2177575227877,494.885561883566,402.837689521352,18.5044640034985,8.29528718092399,1.3
Dairy,32.922333787125,27.9702712863678,860.471763314725,334.591826099572,0.916919450532494,17.1314380471867,1.9
Snacks,35.1435149441913,41.4244066947621,936.901433206355,366.220729565225,6.38115931188766,14.4372847979,1.5
Dairy,8.72998398379733,35.6422997930478,935.972097128462,216.106593792512,37.7115661674774,17.6778447508221,2.8
Beverages,26.9763118133153,34.8347555718374,168.968524347309,339.862898000879,23.5770063294083,12.315526293953,2.6
Dairy,45.0355625938249,16.2172903847528,412.951188385504,304.514472353458,7.49190670939841,2.60656729179385,2.1
Dairy,54.6279843303092,11.6948465736102,76.8173216681711,384.490097614315,13.1980427065935,2.29591933996328,2.3
Beverages,15.2046368383847,10.5443113840394,862.407077722899,223.384917234126,47.39184499235,0.960046052602586,3.1
Dairy,9.64760294114648,42.8595828529794,390.81797392021,236.412812448151,18.3566417655133,11.3415994114706,2.5
Snacks,46.4129403150345,41.021341012951,649.561176497623,321.78811136991,45.3840972609577,4.85772473249578,1.9
Snacks,0.131591846743745,22.0286764006154,729.153516173424,54.0387468331942,15.2317916146788,14.687672827099,3.2
Dairy,12.4860809015131,6.62023067482273,458.352436255998,218.122224182159,27.161004718358,13.7249987171501,3.6
Snacks,2.03499662407676,19.1126125988729,341.120219722731,485.975422629903,1.02385416810989,6.36221484816634,2.7
Dairy,11.681958249841,30.9671727068456,964.102264610148,18.7761600300228,26.0937555186788,3.53603332928129,2.5
Snacks,12.6923495947854,22.7201577239976,966.263813772662,158.002361433197,31.8471005305315,2.04800699592002,2.6
Snacks,27.1371516325276,39.0094634241498,324.964549628521,157.054909544685,11.7152549668589,14.7463054762619,2.4
Dairy,28.1628987280589,49.8811411125693,505.643841907235,316.732059617886,28.9468588102679,9.00881990851866,2
Snacks,61.1983729427166,9.55660442244484,974.201950727021,52.90017971207,32.3583886025493,6.47059828356278,2.3
Dairy,35.7076798749178,22.9825409829786,54.6249872727281,314.272015439431,34.3443039190878,17.1330603161262,3.1
Snacks,50.63833359286,21.5491950960411,442.044335960192,47.5201203258097,38.8201661011052,11.8722643313877,2.8
Snacks,7.28961505442012,15.2246266374475,145.43467219692,47.4768237091655,15.5669621464708,10.3600467279317,3.6
Beverages,15.7807128824586,9.90477583601448,533.700067284472,364.091678594241,28.3888478215939,14.8675832995123,3.3
Beverages,49.2060408685074,3.28460582448296,73.4364568134628,162.067586916398,49.0789514882297,16.3116628047058,3.7
Dairy,3.69627723279697,44.3559658611849,436.553509821097,488.711473856874,44.9072085332579,13.7214631084544,2.8
Beverages,34.0618363570627,20.9924348843159,259.664121046068,18.6764682177775,47.6332714049183,8.80012637198705,3.3
Dairy,41.9558275964054,24.8447759250024,556.642944335804,222.553331858997,19.3068199264286,7.58597585344375,2.2
Beverages,42.1501950836737,45.8471024100458,996.193966645665,56.5679688370118,39.3464052948331,15.433298765454,2
Snacks,1.60529678876294,38.8145238757974,810.50929987041,175.689483379054,30.9948975880174,10.3581432128057,2.7
Dairy,22.547560296043,6.52506320585921,853.3599870432,499.111225304525,4.13675415311205,14.0877215703475,2.5
Dairy,44.5543455734408,28.2709983803871,653.501737991127,444.421255869266,41.1990194578533,17.807975781611,2.4
Snacks,10.429981530447,22.112613825978,89.4818558586456,24.1622044276985,33.8550638178682,18.3178126947341,3.9
Dairy,48.6790953829637,39.8605536289381,246.457792241937,281.627921912842,9.94586797576334,5.55431278481145,1.7
Dairy,52.2147646169572,36.2116273805975,928.811328624702,323.911152412218,3.98692787147307,3.75779900545028,1
Beverages,68.7378433312302,34.5202860955536,397.807462032314,104.767311975063,41.8511065324165,5.22574720673676,2
Dairy,14.6889396399487,17.0272417739948,148.454890156756,72.5527866982251,3.94509147456005,15.0274354107101,3.3
Snacks,57.7591467366281,40.2481865199627,717.285097572892,452.190567332762,4.56769326832183,7.4011607209232,1
Beverages,36.4207603843058,2.61956477974306,334.484837737542,484.408220741688,21.3704143952158,3.4677856168266,2.7
Beverages,26.1423817300921,7.98124507160836,305.414067258963,495.946428659821,6.73989142097385,1.96770985013939,2.5
Snacks,8.56637301276246,16.7811636488956,998.078582780347,394.880886867317,45.683479872136,6.54626377659376,2.9
Snacks,51.4853924541276,3.84037205346406,865.231978775322,331.751034702629,23.5141968131618,2.72272880701023,2.2
Beverages,16.5100319400581,11.7497138767346,437.540927449449,172.865126096499,28.4575490327286,3.12747225066614,3.2
Dairy,25.9995401311132,41.5075491498959,981.248147425674,85.6991561623762,46.4053044739044,13.6776794689254,2.5
Beverages,4.37795588281579,47.412576889504,667.607562248253,39.4902996831159,26.5131612819174,0.394641913368106,2.4
Snacks,56.0956841073663,15.2301177887095,754.921329285772,346.648734275746,17.6795572978659,2.35106523250876,1.8
Beverages,53.661196678015,13.2257901994419,79.937390928101,392.361707589679,39.8577552907916,16.8873098242619,3
Snacks,51.3531081029619,13.9946326123213,165.524996380654,413.22682622749,22.1425098737605,16.8982817003651,2.7
Beverages,20.9610457344321,13.8859543675422,651.430870171427,456.882501651899,15.9234712801153,6.58486957527154,2.5
Dairy,12.143605198617,1.79650910929865,904.07278351701,439.964781819187,36.1614729302767,1.75906016737458,3
Beverages,44.6287285129161,46.3458173165554,642.556539783216,499.870636129046,40.0802838306522,14.0994066761441,1.8
Beverages,34.7316468879254,10.6849070785164,177.323649603042,122.032005483626,39.5858083792136,7.20263375547749,3.4
Snacks,12.4776726833249,21.0002037040703,159.972043934008,381.653807606105,48.8837207064354,0.909292544098517,3.3
Snacks,48.0137889734905,0.484344137048387,851.976601032878,293.229756187399,39.3333474437481,3.15653962599597,2.6
Snacks,69.3788502274913,42.8977545457529,182.337221772519,130.622566226791,38.4966717974343,2.74429623928049,1.8
Beverages,52.3053711419426,36.5578672227459,544.220362478824,490.952661143471,42.874262686811,11.7823268765532,1.9
Dairy,51.7990470679928,47.3378017586852,85.2576539641872,448.949052387126,0.00925976477214041,17.9623516720712,1.6
Snacks,66.5218927051414,39.08077395982,126.636279021619,64.2578342220582,18.1215705593885,15.8614406664691,2.1
Snacks,14.2055457302432,15.6853256026033,688.730854260722,13.0791711617099,36.8801548017211,10.9303209003446,3.4
Beverages,39.5884975445008,12.3936679364212,704.722339906141,344.165381166338,29.9859505555139,8.4431032985496,2.5
Snacks,68.5752700523719,34.8858153776647,374.39593627802,302.065314428268,8.87860013158088,12.3735341813773,1.5
Dairy,11.5705877679122,18.205638750525,254.829276980893,467.907812055573,15.1866544544273,8.87625481960162,2.9
Dairy,49.0176371611165,28.3107507876308,823.024757219443,117.002643580185,16.8396305541053,4.92198245152632,1.8
Snacks,41.0067102180331,0.312873551323511,256.248067996396,42.1939739474935,28.3914055586158,13.5839491070456,3.5
Snacks,41.0535364532095,3.09428508402376,564.925716183061,129.607666885993,41.5799148220538,17.4648789148264,3.4
Beverages,48.8369439264053,26.7683970590826,969.79839881976,9.46382025573173,46.624588988884,7.45740661361721,2.4
Dairy,65.0731846012979,28.3035823224083,190.459815969265,17.9463755944662,37.504620642682,16.8307693538267,2.7
Dairy,54.7807357895937,37.5726472229672,943.832454119974,457.42890296038,42.1475195088405,8.62164092966981,1.5
Snacks,3.9295272391347,6.59826598119809,223.748400415235,176.008291250939,23.5047979225758,8.02671886198852,3.7
Beverages,59.6909613912998,25.6591541878389,589.071047622068,205.40450050484,19.4887659811144,0.566487150940553,1.7
Dairy,15.7878930948013,9.72238222158443,408.157326360807,9.1858272690522,19.6354266072109,13.9055780273482,3.6
Dairy,26.383991531546,4.65980597813473,966.682171426735,135.260890085923,30.8019264169979,16.1500505022765,3.2
Beverages,32.3212969528668,20.5247897030277,309.86492755184,402.362991870716,6.21183527779045,13.2711383911712,2.4
Beverages,33.6634200527149,8.16683240445286,429.675101981466,307.74547983336,28.9747091395131,3.02721902783887,2.8
Dairy,30.462627947875,11.0890989096159,983.71711196265,376.890300543208,33.2566430091863,2.06586935105286,2.4
Dairy,65.6147305951105,15.8777289934751,559.64687162905,223.606870396893,21.9454370103119,11.4571750323708,2.2
Beverages,49.4213305364817,12.9694200371598,527.498609840191,154.864610875665,47.6583588385584,8.03032508369204,2.9
Dairy,44.1819452169694,4.37956487029732,294.889563793792,241.405046664185,30.4106636189788,8.58195566971179,3.1
Snacks,3.48894194480591,4.49581224298512,716.295382294919,161.535534202876,10.9999736118313,19.3560049348602,3.5
Snacks,63.2739331182262,9.66247076170841,63.6543041888888,419.485548337034,23.9608128716758,14.4784534238613,2.6
Beverages,63.6573134405877,2.52795939797695,97.0369982171789,148.836857796423,33.7702218567647,8.23575478415513,3
Beverages,54.6149144401072,31.3228509838464,619.390657779013,329.881820226542,16.181456229024,0.381985596834298,1.4
Beverages,0.492044266953341,14.3663358254451,374.590845127531,68.4911111547639,3.98208031445116,0.681913957065405,3.1
Snacks,4.00961757543364,13.9872983884536,955.650553590913,343.433246867455,29.1717817355443,13.6960739129171,3
Dairy,15.7656591587943,16.5999147118883,908.031156186646,456.649855800017,47.393508430984,16.7547751903553,3
Snacks,9.19445857014347,33.1398137104861,728.020945742872,304.291577319954,24.2535992781587,14.1540525909937,2.6
Dairy,27.9185220792611,43.5316940741745,827.238302071411,279.927690017239,45.3054540323519,8.11775505209451,2.1
Snacks,64.5836140661453,37.9543466277819,683.965257184309,480.55913401082,41.7511794185847,0.622714758611391,1.3
Dairy,33.0442303937899,36.3764615112547,169.302997574653,313.698277657923,7.37063918169917,19.3480326047046,2.4
Snacks,0.938183850251593,24.2195592800425,777.266201204743,129.775216636541,35.4084960917785,19.7267212431617,3.4
Beverages,19.7921982705133,34.6902778483706,249.682370282904,146.19551192387,21.7732762535989,10.9872910288854,2.8
Snacks,3.12164358610731,27.6381184016792,357.270712345187,352.653321267964,12.5123162631468,1.41341929390211,2.6
Dairy,2.54013358294515,10.8125264093264,828.272501497299,367.718296946093,34.3469177833352,10.8194501182893,3.2
Snacks,19.3003897166887,10.4294183870525,559.699327973776,151.748115894508,37.1330359328211,17.8467694044162,3.6
Snacks,19.2928637075262,14.8196003437642,866.943678474239,172.671988963165,8.99481593674194,13.5997102025643,2.7
Snacks,55.0988621821123,45.5401335484907,252.383553851101,495.528254369544,45.7222341028104,14.3997846206545,2
Beverages,68.2384256946778,27.3707420189863,627.389516676543,50.9762747901387,37.5573621975721,1.69939674864499,1.9
Snacks,25.9844965722999,36.6952688500935,129.601423920849,202.32251422005,46.6687749570984,2.13023274063603,2.8
Beverages,30.0220815202727,17.3279379908274,660.907943863028,31.2237655987537,15.8536609381846,2.54697552751771,2.6
Beverages,59.1352605400215,20.3857885332613,774.407335886758,410.539180999121,46.9667507871493,18.0875366732199,2.3
Snacks,18.7697314066859,6.27827893186257,605.684349279786,46.1729194727161,18.425882891919,10.5169927252763,3.3
Snacks,10.9467263082414,8.56474789108352,302.91992642387,337.003678231356,2.69848807136959,15.8315019278598,3.2
Snacks,59.7162736382555,41.3678277413073,79.7755354159234,28.241712001741,38.1484694354512,2.305825197672,2.2
Dairy,3.25504105080459,29.2419315844441,163.476439766071,336.427518904846,35.175407204417,18.5528541101719,3.5
Snacks,43.3789608139591,16.8766232941909,641.187830120325,421.518473463852,29.8955496131666,16.4228418299442,2.5
Beverages,39.3394993226765,40.1425604497773,937.699206000388,199.410763462029,24.4946872192087,4.49528289550712,1.6
Snacks,24.2144313251186,12.3259952818992,246.207683773406,261.063246716088,1.60826351613157,17.4836446658791,3
Dairy,22.0632664768151,48.8016349300102,748.274841649844,200.770869002641,31.2298625760077,5.26885518793619,2
Snacks,54.0300408327135,17.2408803873085,873.12851008659,150.244379316319,20.8417307611397,4.10679758678113,2
Dairy,6.04972275337825,16.8655477075614,544.838069525136,401.631700313564,28.0104701370473,5.28487873624425,3
Dairy,16.574901651797,15.5955952768353,685.802506051475,136.001286865495,21.4660670983818,18.1991012654522,3.2
Snacks,51.2714112286663,6.1055757962144,824.264550842341,361.471712194724,48.30280663826,18.3118397102974,2.9
Beverages,38.3824408608497,5.55685736660062,297.641399853564,103.098539627601,30.2054450575424,6.57991549375938,3.2
Dairy,8.95917459735105,32.4052517267062,332.050890554641,124.926898039165,37.4618165301234,14.108683701891,3.3
Snacks,61.7494929997442,43.7559022279024,50.5961407970334,168.230581288606,46.8173473735542,13.5149051032837,2.4
Snacks,27.5413492594514,39.5260255135837,964.939424352912,294.578188696894,29.579966145837,16.1312526426081,2.1
Beverages,57.9507862725521,7.05537970106755,921.667649866528,227.211159579771,0.603125891120038,5.93019000284262,1.8
Dairy,55.1399110869396,27.2791060896033,776.339850571459,372.57240491391,1.71458391552712,10.202770838208,1.4
Dairy,43.709781253021,5.279577298832,125.122219927816,106.783650168096,35.1169217050931,13.3534790201657,3.5
Snacks,34.6136791906565,2.26473218065387,475.127745214533,5.33614392441706,13.9542568075642,0.525136376198121,2.9
Snacks,68.568558826723,32.8192929692384,146.797166272975,388.27873589261,28.9689863673974,7.53477490661909,1.8
Beverages,10.1475550665872,26.7576166840175,65.1242538996587,410.824666940036,10.1138590545334,13.9177671535714,2.9
Beverages,50.760900928578,4.10118426057354,635.373816951968,29.7400815541948,13.5124437530857,5.05190186238267,2.6
Dairy,13.3833491025352,1.74696232029942,962.787946226179,305.453761079198,25.2320527974038,19.1540821401297,3.3
Dairy,23.6784173732644,49.4878206704667,907.724622260543,189.103391936539,48.7784731678041,0.603227430136779,2
Snacks,21.6089120361237,1.50106660745359,711.917074188634,396.947827597258,30.8135244604596,19.1617437517485,3.3
Dairy,66.2925191417106,22.226412652508,141.808554956628,437.207277098239,46.8074052256512,4.335277360208,2.3
Beverages,67.7149324451793,25.2309512303848,310.455835788685,425.501883398625,47.9689927193474,0.9764408385074,2
Beverages,12.8110810964309,5.86400739002225,354.053890541026,388.602123675426,10.4054998210254,5.84948066447115,3
Snacks,1.54246122082529,8.45308892198581,774.992554858283,134.526114371081,15.5596801234472,15.7256461458045,3.4
Beverages,50.4005627764179,17.5902503205176,812.136720273358,405.944821784158,38.4996140609352,15.0488401289611,2.3
Beverages,29.2592953709339,38.0837938106831,415.850816840424,266.739237953146,43.3382001145672,4.17680832845584,2.5
Beverages,6.21881715612951,25.3541212030133,446.989796786729,26.3783074160454,25.9613372094764,3.93580267183599,3.1
Beverages,47.862787390393,31.8950937276481,92.2835873123628,228.469424949125,49.6613033640275,12.8515983160908,2.9
Snacks,38.157386978249,49.2587277545337,324.679882497823,471.078958514997,0.578609937763513,9.16165379351461,1.4
Snacks,68.6361775400774,38.4002717656605,478.720918318758,443.929674867776,14.9796327792608,15.845799066618,1.4
Dairy,15.9186647102965,21.7180749070609,161.133894065995,51.132140498558,31.158087687229,0.482655573851072,3.2
Beverages,28.2784513428584,22.3220960898274,480.60408771727,372.063342857185,23.4644955468741,12.2082372152114,2.6
Dairy,37.9782062376796,30.9386038520503,860.51702164491,402.896432979117,5.83014832144004,14.6134402447975,1.7
Snacks,55.4189991917346,33.2682604209452,602.254968738801,135.694094118382,18.3893542740282,19.8677222405734,2.1
Snacks,38.4187059704041,25.0355462918336,124.983362286492,235.804285370546,1.27235716475195,13.5756338847369,2.5
Snacks,42.9030112603364,32.243061140749,232.087752888761,355.493970731841,32.137302303764,4.63690313099933,2.2
Snacks,15.8302936112959,1.17662472070494,500.817132650628,219.520744410574,44.6371271498178,2.16372389760078,3.6
Snacks,59.2843109661992,21.4811431948422,393.412792330721,56.3984594332885,44.2437061891729,12.8183354928815,2.8
Snacks,30.0041382879333,13.9469038036738,390.790668568794,352.941222340861,34.9772236882773,10.4636613503643,3
Snacks,9.86717392652385,6.45872226215552,552.804075736411,455.819344867652,23.2885097748964,17.9829057689003,3.3
Beverages,46.4931540153792,4.97732564043876,605.176125509985,326.242364203079,25.6015809345745,14.5321604236255,2.8
Dairy,15.1263317229715,30.1596082807334,807.018491762382,386.900374284517,6.84594119978315,10.1948490008524,2.1
Snacks,6.82937571675098,26.1800273576306,373.91823528936,179.181267828914,17.0508546559602,8.07178941530295,3
Beverages,60.3390835882991,12.6792058498185,815.192968888557,91.5991225633174,9.38640377491368,8.08749399141641,2
Beverages,32.2113585141908,23.5475029386257,371.680667657001,321.386830809146,41.0600101674977,4.52608572302469,2.7
Dairy,52.4498598887044,24.6116157591204,102.661339494172,163.885602920609,45.737695066898,0.346519435113941,2.7
Snacks,20.3411291864449,9.75044902193079,576.478268454552,430.036759494896,26.8461630710059,11.4982117641421,3
Dairy,55.0879094442366,32.6046530940825,608.507208650074,61.3140249890033,36.3882020256472,4.2482946504643,2.1
Snacks,7.83551489150712,39.0459678193045,937.813233340767,216.731849866562,6.07323854535637,4.16653835456083,1.9
Beverages,24.9181361656397,39.573177044476,739.758259759351,198.363800234193,30.4267321638619,2.50762457352961,2.1
Beverages,68.464327258147,30.1234915351728,921.884019869718,469.026926776965,35.1395510688923,3.79190980353386,1.2
Beverages,55.5792801457604,25.5819291259507,912.929849730859,76.5674003022019,22.63840647557,0.635782991102754,1.7
Beverages,34.8079151220282,3.05035715026974,624.34540474533,4.92341250600548,12.1636542235349,13.4846289949706,3.1
Dairy,23.784423009332,14.3915649425803,551.373962069625,119.042606403559,43.8687260270696,8.02794232625389,3.3
Snacks,61.0494990015734,4.66357233890849,579.56891880542,410.138429884327,37.1454359976861,11.2304919754629,2.5
Snacks,38.1393431359161,48.1911580439237,979.414267293385,104.660908023509,44.9928640924598,12.739152360416,2
Dairy,53.0897512508378,6.75400731128804,784.509307159611,120.439031852741,40.9201323748912,19.4496912455232,3
Snacks,52.7875376221315,7.5887704925551,150.952609552776,64.9494022684054,49.5187214789431,1.36531731711002,3.2
Beverages,1.25619749979443,44.4788309165246,789.50698644233,357.71810163827,9.60863666072245,8.35835369662876,2
Snacks,8.83776479548294,47.1964141738229,212.011146453315,34.5870952527086,4.3373883901987,4.91795867052962,2.4
Beverages,46.174055647632,38.2914519617455,474.983021555344,165.604151164261,16.8501395668629,9.53423863713628,1.9
Dairy,11.313386790011,0.270246183633494,249.936688567708,141.249363310482,6.45020875116295,18.4094460122778,3.8
Snacks,17.8845341258923,0.067313547828185,705.103912256568,277.579864895077,26.1565056453112,14.479685304963,3.4
Dairy,66.2646567939725,18.9050384893725,883.444249383384,365.208132509868,31.6514452703871,13.2389917295979,1.9
